CustomerID,FirstName,LastName,Email,Phone,SignUpDate,Location,Age,Gender,MaritalStatus,HasChildren,IncomeBracket,MemberStatus
782,Mark,Mays,sharonbutler@yahoo.com,001-978-126-3899,26-09-2021,Hamiltonton,20,Female,Single,FALSE,100000-150000,Pending
783,Michelle,Mendoza,austinbradshaw@yahoo.com,001-038-433-2250x13873,14-01-2024,East Sarah,25,Female,Divorced,FALSE,25000-35000,Blocked
784,Lynn,Rogers,wallacemichelle@yahoo.com,+1-250-493-5833x8198,23-08-2022,Sanchezstad,61,Female,Divorced,TRUE,100000-150000,Pending
785,Anna,Morris,dennisgutierrez@henry.com,673.032.9554x7966,12-04-2022,Port Raymondmouth,25,Male,Married,TRUE,25000-35000,Audit
786,Daniel,Ortega,scottcoleman@barnes.biz,+1-983-917-8198x479,03-10-2021,Bridgesfurt,20,Female,Single,TRUE,50000-75000,Merged
787,Diana,Smith,chavezjohn@williams.org,-8559,12-07-2020,Rodriguezchester,39,Male,Married,FALSE,25000-35000,Merged
788,Vanessa,Johnson,ohamilton@nguyen.com,2151352491,09-06-2021,Tombury,55,Male,Divorced,TRUE,35000-50000,Merged
789,Elizabeth,Salinas,danielleburke@yahoo.com,181.765.0391x280,22-03-2024,Gabrielside,37,Male,Single,FALSE,50000-75000,Audit
790,Ernest,Wallace,pmendoza@collins-crane.com,4056606980,19-01-2024,Rayburgh,35,Male,Married,FALSE,100000-150000,Audit
791,Marco,Smith,howardmichelle@hotmail.com,2895274590,20-05-2020,Sethmouth,42,Male,Single,FALSE,100000-150000,Cancelled
792,Michael,Scott,thomasfrederick@moreno.biz,737-319-8379x08518,30-09-2019,South Shannon,47,Male,Divorced,FALSE,50000-75000,Active
793,David,Martin,monica06@hotmail.com,887-403-0499x7123,30-09-2020,Cathyborough,36,Female,Married,TRUE,35000-50000,Merged
794,Corey,Chung,montoyanathan@gould.info,694.780.3106,13-10-2019,North Julia,19,Male,Married,TRUE,75000-100000,Pending
795,Daniel,Alvarez,tammy19@yahoo.com,342.457.1843,04-12-2023,Palmerstad,23,Male,Married,FALSE,25000-35000,Blocked
796,Melissa,Bryant,cookmark@baird.com,325.645.8804x59252,18-08-2022,Port Dakotaview,48,Male,Married,TRUE,100000-150000,Active
797,Donald,Crawford,bjarvis@gmail.com,+1-642-737-6782x4545,21-04-2023,Connieton,59,Female,Divorced,TRUE,100000-150000,Merged
798,Tom,Berger,amyhall@flores.com,(335)754-5361,08-12-2023,Charlesstad,29,Female,Married,FALSE,100000-150000,Audit
799,Matthew,Meyer,bmanning@farley.com,844-899-1624,24-05-2023,Lake Michaelberg,58,Male,Single,FALSE,100000-150000,Blocked
800,Joseph,Wallace,evansgregory@yahoo.com,(810)923-7958,08-11-2023,East Denniston,66,Female,Divorced,FALSE,75000-100000,Pending
801,William,Bowman,melissa61@gmail.com,001-302-525-1861x1148,28-04-2023,Port Ryanbury,20,Female,Single,TRUE,25000-35000,Active
802,Sandra,Allen,carolynjohns@jones.com,(916)303-1365,24-01-2020,Christensenland,67,Female,Single,FALSE,50000-75000,Audit
803,David,Duncan,xparker@roth.info,953.045.3800,05-08-2023,Port Craighaven,47,Male,Single,FALSE,75000-100000,Pending
804,Patrick,Jones,becklance@hotmail.com,777-829-1254,20-08-2019,Erinfort,47,Male,Single,FALSE,25000-35000,Audit
805,Renee,Willis,rubenelliott@gray.com,-4850,22-03-2023,Gregorychester,46,Female,Single,TRUE,75000-100000,Merged
806,Vincent,Medina,monica50@yahoo.com,712-155-9097x429,30-12-2022,Port Joshua,22,Male,Divorced,TRUE,75000-100000,Pending
807,Rachel,Garrett,andrewsamy@hotmail.com,001-420-964-7015x03314,05-10-2023,Clarktown,46,Male,Single,TRUE,25000-35000,Pending
808,Carolyn,Nguyen,teresa31@cunningham.com,+1-654-019-5952x117,21-04-2021,North David,67,Male,Divorced,FALSE,35000-50000,Merged
809,Devin,Nichols,stephanie64@lozano.com,288.198.1137x0124,19-10-2019,Obrienchester,47,Male,Single,TRUE,50000-75000,Blocked
810,Kevin,Paul,jonesjames@hotmail.com,7791968927,01-05-2021,East Cameron,22,Male,Divorced,TRUE,50000-75000,Blocked
811,Lisa,Turner,collinkerr@wood.com,856.491.4453x3561,14-12-2023,New Williamburgh,53,Female,Married,FALSE,100000-150000,Pending
812,Cathy,Grant,amy01@yahoo.com,976.739.3775x0016,16-09-2023,Tabithaland,45,Male,Divorced,TRUE,50000-75000,Active
813,Roy,Ramos,amy01@anderson-shaw.org,(411)699-6508x0842,24-07-2020,South Kennethville,23,Male,Divorced,FALSE,100000-150000,Audit
814,James,Welch,gregory13@hotmail.com,656.858.5952,13-11-2021,Joshuaburgh,41,Male,Married,FALSE,25000-35000,Active
815,Sandra,Ford,erobinson@yahoo.com,001-006-457-0394x13946,02-06-2024,Richmondview,35,Female,Divorced,TRUE,100000-150000,Active
816,Jennifer,Martinez,shane88@smith.biz,001-967-765-3608,18-01-2022,Williamsstad,54,Male,Single,TRUE,75000-100000,Blocked
817,Todd,Kim,petersonemma@garner-evans.com,001-604-070-0675x894,15-03-2023,North Melaniehaven,67,Female,Single,TRUE,100000-150000,Blocked
818,Ashley,Hill,tylercruz@yahoo.com,7341661560,22-06-2021,East Robert,28,Female,Married,FALSE,100000-150000,Merged
819,Jose,Sawyer,millersandra@paul-brewer.biz,632.018.1837x3395,06-02-2022,Williamfort,48,Male,Single,FALSE,50000-75000,Cancelled
820,Sarah,Park,hwallace@smith-cherry.net,-7715,17-07-2024,South Robertborough,48,Male,Single,TRUE,75000-100000,Cancelled
821,Patrick,Mendoza,msmith@bradley.biz,+1-201-271-1658x7166,17-01-2022,Jenkinston,22,Male,Divorced,FALSE,50000-75000,Audit
822,Melissa,Stewart,pewing@hotmail.com,(913)086-8338,17-02-2024,West Melissabury,43,Female,Married,FALSE,35000-50000,Active
823,Jonathan,Watkins,princejennifer@yahoo.com,084-653-5043x4772,02-07-2022,South William,27,Male,Divorced,TRUE,100000-150000,Cancelled
824,Jacob,Cox,lhenderson@gmail.com,+1-962-318-6205x9138,05-06-2022,Port Jenniferview,20,Female,Married,FALSE,50000-75000,Blocked
825,Jade,Poole,kelleyjoel@guerra.com,580.778.3514x6553,03-03-2020,Wrightton,56,Female,Single,FALSE,75000-100000,Cancelled
826,Donald,Nelson,jennifer73@yahoo.com,5108583020,16-06-2024,Lake Loretta,48,Female,Single,FALSE,25000-35000,Merged
827,Edwin,Hill,hector39@cooper-brooks.org,+1-961-342-3120x1341,16-02-2021,Lake Ebony,41,Male,Divorced,TRUE,25000-35000,Cancelled
828,Jamie,Martinez,knightkathryn@hotmail.com,(556)965-1352,02-05-2022,Jamesburgh,48,Male,Single,FALSE,75000-100000,Active
829,Matthew,Conrad,bthompson@young.com,+1-253-987-1370x4380,19-11-2023,Martinezberg,29,Female,Divorced,FALSE,100000-150000,Pending
830,Richard,Turner,nhatfield@gonzales.com,689.226.9120,15-04-2020,East Tamaraville,53,Male,Divorced,TRUE,25000-35000,Audit
831,Joseph,Chavez,qwinters@carter-griffin.com,(778)097-9483x769,22-12-2019,Port Christopher,30,Female,Single,TRUE,35000-50000,Audit
832,Jeremy,Gordon,emilygomez@james.com,9362731151,28-03-2020,East Hollyborough,48,Male,Married,TRUE,100000-150000,Pending
833,Hector,Beck,adam38@yahoo.com,(048)895-6620,30-08-2022,Butlermouth,66,Male,Married,FALSE,100000-150000,Audit
834,Benjamin,Murphy,srobbins@thomas.com,744-800-8942,07-01-2023,Diazhaven,28,Male,Divorced,FALSE,25000-35000,Cancelled
835,Stephen,Green,jean42@allen.biz,857-897-8923x076,01-04-2024,Paulfort,28,Female,Single,TRUE,35000-50000,Pending
836,Lisa,Ramirez,toddhaynes@webb-robinson.net,-7635,02-03-2022,East Kelli,47,Male,Divorced,TRUE,25000-35000,Active
837,Nathaniel,Gonzales,glennlong@ramirez.com,1043116099,03-01-2024,Lake John,23,Male,Single,TRUE,75000-100000,Cancelled
838,Amy,Douglas,mitchelljamie@todd.net,915-779-1313,08-10-2021,Alisonshire,44,Female,Divorced,FALSE,35000-50000,Audit
839,Christopher,Cook,richardsonjohn@yahoo.com,-7938,17-10-2022,South Danielport,70,Male,Married,FALSE,100000-150000,Active
840,John,Black,oneillholly@gmail.com,492.466.0942x594,06-07-2023,Louisfort,25,Female,Single,TRUE,75000-100000,Blocked
841,Shane,Boone,wbrewer@carrillo.net,(024)633-8270x6881,18-12-2021,Norrismouth,70,Male,Married,TRUE,100000-150000,Blocked
842,Angel,Smith,lori46@robinson.biz,561.526.0107,09-04-2020,South Shawn,44,Female,Single,TRUE,75000-100000,Blocked
843,Michael,Chandler,bellmichael@mack.org,+1-269-164-1974x4585,27-07-2022,Rodriguezview,22,Female,Single,FALSE,25000-35000,Audit
844,Nicole,Stewart,bluna@gmail.com,6892828902,24-05-2020,Lake Christine,62,Male,Divorced,TRUE,75000-100000,Audit
845,Matthew,Wolfe,brian19@yahoo.com,165.424.2861x9080,16-12-2023,North Patrick,62,Male,Married,FALSE,25000-35000,Active
846,Kayla,Anderson,hkirby@gmail.com,6813571544,02-04-2021,West Wendy,53,Male,Single,TRUE,25000-35000,Active
847,Kenneth,Johnson,millerpenny@gmail.com,260-567-8038x65003,21-10-2023,Everettview,24,Female,Single,TRUE,50000-75000,Cancelled
848,Emily,Anderson,swilliams@gmail.com,+1-396-943-0084x64204,10-09-2021,Claytontown,39,Female,Single,FALSE,100000-150000,Blocked
849,Rebecca,Gonzalez,brayandrew@mendoza.com,501-606-7983x630,27-03-2020,Lake Jessicashire,36,Male,Married,TRUE,25000-35000,Pending
850,Maria,Crawford,aliciadelgado@yahoo.com,601.686.5117,07-07-2024,South Jerry,45,Female,Divorced,TRUE,35000-50000,Cancelled
851,James,Allen,yescobar@gmail.com,(721)423-8744x631,28-10-2022,North Ryanview,45,Female,Single,TRUE,25000-35000,Blocked
852,Tiffany,Wallace,johncarney@yahoo.com,001-960-253-1312x59069,12-02-2023,East Ruth,33,Male,Divorced,TRUE,25000-35000,Merged
853,Lisa,Wood,jenniferdavis@yahoo.com,(418)489-3198x3517,10-10-2023,Morganland,39,Male,Divorced,FALSE,100000-150000,Blocked
854,Bruce,Mooney,kendra27@lambert-carr.com,1158055497,26-02-2022,North Alexandrastad,37,Female,Married,TRUE,25000-35000,Blocked
855,Daniel,Ellis,wadecarol@sullivan-york.org,(768)100-5411x461,16-02-2020,Thomasville,66,Female,Single,TRUE,35000-50000,Pending
856,Tiffany,Stephenson,darlene94@may-bailey.com,648-865-9661,19-12-2021,New Claire,53,Female,Single,TRUE,25000-35000,Pending
857,Richard,Cox,kayla60@hotmail.com,001-175-973-9545x56285,25-04-2020,East Edwin,51,Female,Married,TRUE,35000-50000,Blocked
858,Carolyn,Merritt,robert97@monroe.com,258.725.5173,24-02-2020,Port Sandraborough,42,Male,Single,FALSE,50000-75000,Pending
859,Ryan,Benjamin,monicahernandez@phelps-ryan.com,794-569-6819x528,15-08-2022,Johnsonhaven,49,Male,Married,FALSE,50000-75000,Pending
860,Jennifer,Nelson,omunoz@yahoo.com,924.387.1742x330,14-01-2021,Smithberg,49,Male,Single,TRUE,75000-100000,Blocked
861,Valerie,Ramirez,eshaw@farmer-willis.com,609-496-2649,20-08-2019,Scottton,44,Female,Single,FALSE,25000-35000,Blocked
862,Bryan,Coleman,johnkeller@hotmail.com,958.705.5652x217,15-11-2019,Tylerfort,29,Female,Divorced,FALSE,25000-35000,Active
863,Amber,Gonzalez,larryhowe@gmail.com,637-457-1368,23-05-2024,West Michaelland,42,Male,Divorced,FALSE,35000-50000,Pending
864,James,Allen,butlererica@gmail.com,001-498-931-0032x598,20-02-2024,Kristinview,49,Female,Married,FALSE,100000-150000,Cancelled
865,Melinda,Campbell,michele01@smith-flores.com,869.677.0692x4023,17-01-2024,Lake Marissachester,48,Male,Single,TRUE,75000-100000,Blocked
866,Susan,Vargas,sjames@yahoo.com,+1-468-747-7626x87157,15-05-2021,North Johnmouth,62,Female,Divorced,TRUE,100000-150000,Blocked
867,Jonathan,Reed,gregory18@gmail.com,743-677-5014,15-11-2023,Port Nicolebury,22,Female,Single,FALSE,75000-100000,Active
868,Richard,Hernandez,martingoodman@pierce.info,001-329-211-7833x206,06-06-2024,Castanedaport,65,Male,Married,TRUE,100000-150000,Active
869,Christian,Liu,joselawrence@gmail.com,982-946-2218x54804,06-06-2020,Jacksonberg,21,Female,Single,TRUE,100000-150000,Audit
870,Whitney,Rodriguez,ublackburn@cruz.org,001-411-727-8732x6728,07-04-2021,Kristenfort,40,Male,Married,FALSE,75000-100000,Pending
871,Connor,Williams,yoderjennifer@johnson.org,001-651-073-4620x34393,12-03-2021,Clementsstad,66,Male,Married,FALSE,35000-50000,Blocked
872,Christina,Garcia,glopez@yahoo.com,(321)410-0181,04-01-2024,South Tony,65,Female,Divorced,FALSE,75000-100000,Active
873,Carol,Morris,kellyrachel@boyd-mcdowell.com,(482)932-1516x16152,09-12-2022,Huntbury,33,Male,Single,FALSE,35000-50000,Cancelled
874,Brenda,Everett,pchoi@lambert.com,+1-465-159-0221x7697,08-09-2020,New Jaymouth,68,Female,Married,TRUE,25000-35000,Cancelled
875,Emily,Rowe,hschwartz@hotmail.com,(881)730-8758x306,13-10-2022,Port Marystad,42,Male,Divorced,TRUE,100000-150000,Audit
876,Richard,Burton,bobby64@moore.com,001-603-978-6114x2735,28-08-2022,New Cynthiabury,23,Female,Divorced,TRUE,75000-100000,Audit
877,Jessica,Silva,bridgesadam@gmail.com,091-140-7417x8112,22-11-2019,Port Kimberly,60,Female,Single,TRUE,75000-100000,Active
878,Jerry,Harris,zmarshall@burton-savage.com,7548899043,15-08-2020,Kelleyview,49,Female,Single,FALSE,100000-150000,Audit
879,Frank,Walker,clarksheila@thomas.com,641-284-6575,01-12-2022,Louisville,29,Female,Married,TRUE,25000-35000,Blocked
880,Diane,Malone,antonio38@hotmail.com,001-230-829-9515x51231,14-03-2024,Richardtown,61,Male,Married,FALSE,25000-35000,Pending
881,David,Howard,allentapia@hotmail.com,043.395.0344x36065,13-11-2022,Dillonborough,25,Male,Divorced,FALSE,75000-100000,Pending
882,Jared,Bradley,susan26@yahoo.com,859.237.5693,17-03-2023,South Tara,38,Female,Married,TRUE,35000-50000,Audit
883,Andrea,Bruce,sarah99@perez.com,(819)033-0950,18-02-2023,Ellisfort,26,Male,Single,TRUE,50000-75000,Blocked
884,Connie,Hickman,bryanbeck@yahoo.com,305-955-6181,23-01-2023,West Brianchester,35,Female,Single,TRUE,100000-150000,Active
885,Andre,Tanner,ogibson@gmail.com,(237)359-9399,22-03-2023,Shelleyfort,43,Female,Single,FALSE,75000-100000,Cancelled
886,Timothy,Cox,cristinasolomon@mcdonald.com,819.837.3953,31-01-2024,North Gary,30,Male,Divorced,FALSE,50000-75000,Cancelled
887,Adam,Moore,calderonkevin@yahoo.com,056-671-2201,29-08-2020,North Amandaside,50,Female,Single,TRUE,75000-100000,Merged
888,Russell,Martin,rachel31@gmail.com,517.328.0620x691,22-07-2023,Amyborough,47,Male,Married,TRUE,75000-100000,Active
889,William,Tyler,clarklinda@martinez.com,1602182616,18-08-2023,Chenborough,59,Male,Married,TRUE,50000-75000,Active
890,Michael,Evans,gomezchristopher@walters.com,-8602,11-11-2019,Sanderston,22,Male,Divorced,TRUE,35000-50000,Cancelled
891,Noah,Hart,lynnpamela@hotmail.com,639-326-9619x64799,03-01-2024,West Jenniferville,34,Female,Divorced,TRUE,100000-150000,Pending
892,Antonio,Hernandez,scotthoward@reed.biz,1484984886,27-02-2022,North Victorbury,44,Male,Divorced,FALSE,35000-50000,Blocked
893,Michele,Barry,marybaker@white.org,+1-789-598-9800x563,02-12-2020,Port Katelynberg,41,Female,Single,FALSE,100000-150000,Audit
894,Kevin,Payne,campbelljoseph@harvey.com,(817)379-4016x6726,19-01-2022,South Sarahton,54,Male,Single,FALSE,50000-75000,Merged
895,Justin,Ray,fordmarissa@hinton-rosales.com,994.043.4589x99747,05-02-2023,New Jason,69,Female,Single,FALSE,75000-100000,Cancelled
896,Peter,Clarke,wellsamber@gmail.com,927.689.8919x674,08-02-2021,New Wendy,70,Female,Married,FALSE,75000-100000,Audit
897,Dawn,Phillips,brendamccullough@hotmail.com,001-720-337-9088,18-10-2020,Macdonaldmouth,60,Female,Married,FALSE,100000-150000,Cancelled
898,Robin,Rice,xmclaughlin@mendoza.com,909.053.5673x8521,12-08-2021,North Scott,37,Female,Divorced,TRUE,75000-100000,Active
899,James,Espinoza,anthonymargaret@gmail.com,(273)818-2113x42482,21-03-2022,Kellychester,54,Male,Married,TRUE,100000-150000,Cancelled
900,Kurt,Thomas,dsmith@dunn-phillips.org,-4459,06-08-2022,Lopezchester,46,Male,Married,TRUE,35000-50000,Audit
901,Rachel,Goodwin,taylorbaker@short-gonzalez.com,(019)550-9664x16142,14-11-2021,North Jason,29,Female,Single,FALSE,50000-75000,Cancelled
902,Margaret,Huang,jdorsey@grimes.biz,414-188-6742x015,12-04-2020,Wrightville,24,Female,Single,FALSE,35000-50000,Cancelled
903,Eddie,Ochoa,ashley50@hotmail.com,808.360.9347,02-07-2021,Leeburgh,46,Female,Divorced,FALSE,75000-100000,Active
904,Mark,Shaw,karageorge@gmail.com,9771969436,02-04-2023,Bethville,26,Male,Married,FALSE,35000-50000,Pending
905,Brittany,Kennedy,iallison@gmail.com,001-968-170-0622x78607,15-01-2020,Harrisonfurt,18,Male,Married,TRUE,25000-35000,Blocked
906,James,Moore,fphillips@yahoo.com,001-291-925-8557x698,30-07-2020,North Sarahshire,31,Male,Divorced,FALSE,50000-75000,Audit
907,Ashley,Hernandez,christina44@moore.biz,(080)988-9575x946,21-11-2022,Williestad,69,Male,Single,FALSE,35000-50000,Merged
908,Jessica,Hurley,maria01@petersen.com,6513306560,15-10-2019,Turnerview,22,Female,Divorced,FALSE,75000-100000,Pending
909,Tamara,Parker,xpugh@hotmail.com,329-936-8450x7999,31-10-2023,Parkshaven,56,Male,Single,FALSE,75000-100000,Audit
910,Rebekah,Jones,nashvanessa@yahoo.com,001-500-160-8572x047,13-03-2021,East Amy,42,Male,Single,FALSE,75000-100000,Blocked
911,Charles,Pacheco,stewartgerald@garcia.com,(551)965-7542,08-10-2020,North Jacob,47,Male,Married,FALSE,75000-100000,Cancelled
912,Whitney,Kim,rbarber@weber.net,-6926,11-05-2022,Port Steve,25,Male,Married,TRUE,35000-50000,Audit
913,Angel,Ward,wwarner@gmail.com,577-639-9536,20-04-2024,Nicolefort,24,Male,Single,FALSE,50000-75000,Audit
914,Ashley,Paul,george43@yahoo.com,311-186-1554,12-06-2023,West Robertfort,64,Female,Divorced,FALSE,50000-75000,Audit
915,Ronnie,Gamble,jamesstone@valentine.com,(273)114-9293x5583,12-01-2022,East Vanessa,29,Male,Married,FALSE,75000-100000,Blocked
916,Cathy,Moore,nbarnes@hotmail.com,884.162.4525x530,25-04-2024,South Mollyborough,41,Female,Married,FALSE,35000-50000,Blocked
917,James,Tyler,martineztheresa@hotmail.com,766-972-7686,10-07-2024,Danielbury,55,Female,Single,TRUE,75000-100000,Cancelled
918,Ashley,Holder,sally86@gmail.com,8091222757,16-03-2023,Brittneyland,66,Female,Single,FALSE,35000-50000,Merged
919,Jackie,Williams,hendrixmichael@hotmail.com,(317)219-5716,21-07-2024,Johntown,28,Male,Married,TRUE,50000-75000,Blocked
920,David,Payne,russellbernard@yahoo.com,373.194.4152,31-07-2023,Lake Robert,60,Female,Married,TRUE,50000-75000,Merged
921,Judy,Mcconnell,lauragarrett@gmail.com,493-081-5961x38607,04-04-2024,South Charlesside,40,Female,Single,FALSE,35000-50000,Pending
922,Ronald,Ross,kbrown@oneal.net,326-496-4218,28-06-2022,North Mistyton,37,Male,Married,FALSE,25000-35000,Pending
923,Richard,Davis,jon31@mccullough-chambers.com,001-782-592-7516x29042,14-06-2024,Johnnyfort,44,Male,Single,FALSE,25000-35000,Pending
924,Heidi,Lopez,abarnes@harris.com,800-375-0581x50166,26-01-2024,Wrightburgh,60,Male,Married,TRUE,25000-35000,Active
925,Denise,Roberts,rhondadouglas@gmail.com,652-460-4682x8907,09-04-2020,North Jill,23,Female,Married,FALSE,75000-100000,Pending
926,Emily,Collins,daviskevin@frank.com,723.670.9658x065,31-12-2022,East Aarontown,28,Male,Married,FALSE,25000-35000,Cancelled
927,Amanda,Moreno,lucas00@yahoo.com,438.752.6300x37631,21-10-2019,Lake Tamara,23,Male,Divorced,TRUE,35000-50000,Blocked
928,Cindy,Parsons,christineroberts@brown.biz,497.668.7406x40995,09-02-2021,Richardport,27,Male,Divorced,TRUE,75000-100000,Audit
929,Jeffery,Robinson,acooper@gmail.com,709.374.7430x323,12-04-2024,Roberttown,53,Male,Divorced,FALSE,75000-100000,Cancelled
930,Larry,Love,ibarrett@ryan.com,680.136.2527x13644,21-07-2021,Johnsonshire,59,Male,Divorced,TRUE,100000-150000,Merged
931,Kevin,Howard,shane61@kelley.com,(402)722-2289,03-04-2021,Saraburgh,33,Male,Divorced,TRUE,50000-75000,Pending
932,Tiffany,Jones,holdenjoanna@yahoo.com,(729)009-0184x3374,05-09-2020,Murphyland,66,Female,Married,FALSE,100000-150000,Blocked
933,Brandy,Phillips,nperez@woods-marshall.com,(563)367-5383x49106,01-11-2023,Port Elizabethbury,28,Male,Single,FALSE,50000-75000,Pending
934,Rachael,Smith,johnsoncynthia@williams-griffin.com,+1-730-210-5320x86396,21-01-2021,Moorestad,32,Male,Married,FALSE,35000-50000,Merged
935,Robert,Perez,joannahill@yahoo.com,241.111.4979,28-11-2023,Port Nicoleland,66,Female,Divorced,FALSE,75000-100000,Merged
936,Donna,Johnson,james04@graham.com,4572471225,06-02-2020,West Jamiehaven,53,Female,Married,FALSE,35000-50000,Pending
937,Brianna,Watson,catherinecortez@gmail.com,(168)384-9696x27724,11-01-2020,Christopherport,45,Male,Single,FALSE,25000-35000,Pending
938,Benjamin,Walker,michellesims@hotmail.com,(472)087-7090x62496,20-01-2023,East Donald,64,Female,Single,FALSE,50000-75000,Active
939,Timothy,Vang,christine32@collins-rollins.com,431.453.8943,06-10-2022,East Jesseland,60,Male,Married,FALSE,35000-50000,Pending
940,Savannah,Williams,barbara44@yahoo.com,(286)836-3877x10681,22-10-2021,New William,51,Female,Single,TRUE,100000-150000,Audit
941,Vanessa,Walker,brianparker@simmons.net,627.175.7045x710,25-09-2020,Lake Andrew,49,Female,Single,FALSE,25000-35000,Blocked
942,Amy,Sherman,lnorman@hotmail.com,(152)048-6930,14-10-2022,South Teresatown,28,Male,Divorced,FALSE,25000-35000,Blocked
943,Frederick,Tucker,shawnprice@lynch.com,-6143,14-05-2024,East Stephaniefurt,43,Female,Married,FALSE,35000-50000,Blocked
944,Hannah,Williams,joshua10@gmail.com,001-728-804-5712x9113,03-05-2022,Juanburgh,70,Female,Married,FALSE,35000-50000,Active
945,Nicholas,Davis,tanya51@lopez.biz,001-610-284-2418,06-07-2021,Woodberg,33,Female,Married,TRUE,50000-75000,Pending
946,Scott,Jones,kevin67@hines-lee.com,355-401-6052,24-02-2020,East Karenshire,66,Male,Single,TRUE,100000-150000,Cancelled
947,David,Thomas,uhoward@schwartz.com,(875)676-1934x774,26-12-2022,Carrmouth,33,Female,Married,TRUE,35000-50000,Merged
948,Andrew,Guerra,william90@smith.com,791-343-3754,17-10-2019,Huntland,28,Male,Married,FALSE,25000-35000,Audit
949,Frederick,Smith,elizabethbyrd@yahoo.com,(566)836-7152,08-06-2022,New Hannahview,40,Female,Single,TRUE,100000-150000,Audit
950,Diane,Ochoa,fisherdiana@adams.com,001-904-151-2831x98982,10-05-2020,Anthonybury,65,Female,Single,FALSE,100000-150000,Cancelled
951,Julie,Francis,khanjoseph@yahoo.com,254-166-1334x50210,05-12-2023,New Susan,64,Female,Divorced,TRUE,50000-75000,Blocked
952,Mark,Martin,dmartin@medina.info,001-401-077-1737,28-09-2023,Richardsstad,22,Male,Divorced,TRUE,75000-100000,Pending
953,Justin,Castillo,daniellarry@hotmail.com,290.481.8341x5816,01-02-2023,New Derekport,34,Male,Divorced,TRUE,50000-75000,Cancelled
954,David,Hall,james22@yahoo.com,061.257.2345,06-03-2024,Margaretville,70,Female,Divorced,TRUE,25000-35000,Pending
955,Audrey,Bates,david73@hotmail.com,(512)094-8956,28-02-2020,Hernandezhaven,60,Male,Divorced,FALSE,75000-100000,Cancelled
956,Mark,Thompson,william61@gmail.com,784.603.6133,21-11-2019,South Alicia,30,Female,Married,FALSE,35000-50000,Active
957,Renee,Greene,sylviajohnson@martin.info,9210935927,04-10-2023,Elizabethton,68,Male,Single,FALSE,35000-50000,Merged
958,Angela,Schmidt,sara16@mullins-gordon.biz,+1-787-435-0628x5606,13-09-2021,Lynchland,67,Male,Married,FALSE,50000-75000,Audit
959,Cynthia,Martinez,lauriewolfe@yahoo.com,(612)976-6956x4111,27-09-2020,Arielshire,39,Female,Married,FALSE,75000-100000,Active
960,Ashley,Garcia,coffeyadam@hayes.com,(662)447-8919,23-06-2024,Alyssaport,24,Male,Divorced,TRUE,50000-75000,Audit
961,Stephanie,King,vgomez@hotmail.com,927.398.4015,30-10-2020,West Alyssa,69,Male,Divorced,TRUE,75000-100000,Cancelled
962,Pam,Jones,curtisrobert@brock-shepherd.com,927-554-8397,11-07-2024,South Brandonville,51,Female,Married,FALSE,25000-35000,Merged
963,Raymond,Trujillo,lisa12@vaughn.org,001-072-649-4232,23-04-2021,Odomburgh,61,Male,Married,FALSE,50000-75000,Cancelled
964,Michael,Vance,zacharycurtis@gmail.com,(610)158-6824x4200,29-07-2022,North Cristina,61,Female,Single,FALSE,75000-100000,Cancelled
965,Samuel,Bowman,kjohns@atkins.com,-3773,21-01-2024,Lambstad,64,Female,Single,FALSE,75000-100000,Cancelled
966,Andrew,Wu,ygoodman@decker.com,(671)365-7330x3067,24-06-2024,South Michael,35,Male,Single,TRUE,50000-75000,Active
967,Julia,Hernandez,kathleen66@todd-bryant.info,702-172-1559,27-11-2023,Rogersshire,19,Male,Married,FALSE,50000-75000,Audit
968,Brenda,Haley,perezmark@swanson-middleton.com,001-923-481-7404x8173,28-01-2022,New Joseph,19,Female,Divorced,FALSE,50000-75000,Pending
969,Brian,Terry,kweiss@reed.com,832-508-0402,08-10-2023,South Garyborough,40,Female,Married,TRUE,75000-100000,Active
970,Denise,Hudson,tlewis@schultz.net,640.724.4269x313,26-10-2022,North Morganport,31,Male,Married,TRUE,35000-50000,Cancelled
971,Aaron,Hill,jameslucas@miller.com,998-110-9229,16-09-2023,Port Chelseaview,25,Female,Single,TRUE,75000-100000,Merged
972,Timothy,Malone,bjackson@gmail.com,001-757-342-5618x072,11-07-2021,West James,25,Female,Married,TRUE,25000-35000,Cancelled
973,Paul,Ortiz,armstrongrandy@hotmail.com,(298)001-4542x24391,04-04-2021,East David,43,Male,Divorced,TRUE,35000-50000,Pending
974,John,Davila,mbrooks@hunt.org,360-098-6085,30-03-2022,New David,24,Female,Divorced,TRUE,35000-50000,Merged
975,Savannah,Johnson,ruizkyle@joseph.com,(675)004-2405,29-12-2019,East Valerieview,50,Male,Divorced,FALSE,100000-150000,Pending
976,Evan,Nguyen,david73@reed.info,4686971985,30-07-2021,South Ricardohaven,37,Male,Married,FALSE,35000-50000,Pending
977,Barry,West,walkerholly@brown.com,830.169.7327x04503,14-10-2023,Frankville,62,Female,Married,TRUE,25000-35000,Pending
978,Debbie,Mack,ywilliams@johnson.com,+1-485-604-6964x262,17-02-2023,Richardsfort,58,Female,Single,TRUE,100000-150000,Pending
979,Robert,Banks,brittany47@duncan.com,918.749.1798x7036,26-06-2022,Danielletown,31,Female,Married,FALSE,25000-35000,Audit
